code|code_type|name|latitude|longitude
HME|iata|Hassi Messaoud|31.6739|6.1406
HMI|iata|Hami|42.8414|93.6692
HMJ|iata|Khmelnitskiy|49.3597|26.9334
HMN|iata|HOLLOMAN AFB|32.8517|-106.1017
HMO|iata|Hermosillo|29.0958|-111.0479
HMV|iata|Hemavan/Tarnaby|65.8061|15.0828
HNA|iata|Hanamaki|39.4286|141.1353
HND|iata|Tokyo Haneda Apt|35.5533|139.7812
HNH|iata|Hoonah|58.0961|-135.4097
HNL|iata|Honolulu International Apt|21.3187|-157.9224
HNM|iata|Hana|20.7956|-156.0144
HNS|iata|Haines|59.2438|-135.5235
HOB|iata|Hobbs Lea County Apt|32.6875|-103.2169
HOD|iata|Hodeidah|14.7514|42.9761
HOE|iata|Houeisay|20.5|103.75
HOF|iata|Hofuf|25.2854|49.4853
HOG|iata|Holguin|20.7856|-76.315
HOH|iata|HOHENEMS/DORNBIRN|47.3853|9.7006
HOI|iata|Hao|-18.0644|-140.9569
HOM|iata|Homer|59.6456|-151.4766
HON|iata|Huron|44.3852|-98.2285
HOP|iata|CAMPBELL AAF (FT CAMPBELL)|36.6686|-87.4961
HOQ|iata|HOF-PLAUEN|50.2888|11.8549
HOR|iata|Horta|38.52|-28.7164
HOT|iata|Hot Springs|34.4781|-93.0961
HOU|iata|Houston Hobby Apt|29.6454|-95.2789
HOV|iata|Orsta/Volda|62.18|6.0743
HPA|iata|HA APAI|-19.7781|-174.3467
HPB|iata|Hooper Bay|61.5239|-166.1466
HPH|iata|Haiphong|20.8207|106.7245
HPN|iata|Westchester County|41.067|-73.7076
HQM|iata|HOQUIAM/BOWERMAN|46.9712|-123.9365
HRB|iata|Harbin|45.6167|126.25
HRE|iata|Harare|-17.9328|31.0939
HRG|iata|Hurghada|27.1786|33.8008
HRI|iata|Hambantota|6.2845|81.1241
HRK|iata|Kharkiv|49.925|36.2917
HRL|iata|Harlingen|26.2285|-97.6544
HRM|iata|HASSI RMEL|32.9327|3.2981
HRO|iata|Harrison|36.2614|-93.1547
HRR|iata|HERRERA INTL|18.4697|-69.9694
HSA|iata|BAY ST LOUIS / STENNIS|30.3678|-89.4547
HSB|iata|HARRISBURG-RALEIGH|37.8113|-88.5503
HSE|iata|HATTERAS BILLY MITCHELL|35.2328|-75.6178
HSG|iata|Saga|33.1497|130.3022
HSI|iata|HASTINGS MUNI|40.6053|-98.4278
HSK|iata|Huesca|42.0809|-0.3235
HSL|iata|Huslia|65.6979|-156.3514
HSM|iata|HORSHAM|-36.6711|142.1733
HSN|iata|Zhoushan|29.9342|122.3622
HST|iata|HOMESTEAD|25.4886|-80.3833
HSV|iata|Huntsville International Airport|34.6372|-86.7751
HSZ|iata|HSINCHU|24.8167|120.9333
HTA|iata|Chita|52.0267|113.305
HTG|iata|KHATANGA|71.9783|102.4933
HTI|iata|Hamilton Island|-20.3583|148.9517
HTL|iata|HOUGHTON LAKE ROSCOMMON CO|44.3597|-84.6711
HTM|iata|Khatgal|50.4519|100.167
HTN|iata|Hotan|37.0333|79.8667
HTS|iata|Huntington|38.3667|-82.558
HTY|iata|Hatay|36.5736|36.1539
HUA|iata|REDSTONE AAF(REDSTONE ARSENAL)|34.6787|-86.6848
HUE|iata|Humera|14.25|36.583
HUF|iata|TERRE HAUTE INTL-HULMAN FLD|39.4633|-87.3125
HUH|iata|Huahine|-16.6881|-151.0261
HUI|iata|HUE / PHUBAI|16.3992|107.7064
HUL|iata|HOULTON|46.1233|-67.7917
HUN|iata|Hualien|24.0233|121.61
HUQ|iata|Houn|29.1101|15.9656
HUS|iata|Hughes|66.0391|-154.2647
HUT|iata|HUTCHINSON MUNI-BUTLER FLD ARP|38.0654|-97.8606
HUU|iata|Huanuco|-9.9|-76.2167
HUV|iata|HUDIKSVAL|61.7683|17.0806
HUW|iata|Humaita|-7.5336|-63.0505
HUX|iata|Huatulco|15.7753|-96.2626
HUY|iata|Humberside|53.5744|-0.3508
HVA|iata|Analalava|-14.6297|47.7638
HVB|iata|Hervey Bay|-25.325|152.89
HVD|iata|Khovd|47.9541|91.6282
HVG|iata|Honningsvag|71.0097|25.9836
HVN|iata|New Haven|41.2638|-72.8868
HVR|iata|Havre|48.5431|-109.7622
HWD|iata|HAYWARD EXECUTIVE|37.6589|-122.1217
HWN|iata|HWANGE NATIONAL PARK|-18.6339|27.0081
HXX|iata|HAY|-34.5317|144.83
HYA|iata|Hyannis|41.6694|-70.2803
HYD|iata|Hyderabad Rajiv Gandhi Intl Arpt|17.4534|78.4624
HYG|iata|Hydaburg|55.2063|-132.8283
HYL|iata|Hollis|55.4816|-132.6461
HYN|iata|Taizhou|28.5622|121.4286
HYS|iata|Hays|38.8422|-99.2732
HZB|iata|MERVILLE/CALONNE|50.6167|2.64
HZD|iata|HOLZDORF|51.7678|13.1677
HZG|iata|Hanzhong|33.0636|107.0081
HZH|iata|Liping|26.335|109.15
HZK|iata|HUSAVIK|65.9525|-17.4258
IAA|iata|Igarka|67.4417|86.6233
IAB|iata|MC CONNELL AFB|37.6229|-97.2733
IAD|iata|Washington Dulles International Apt|38.9445|-77.4558
IAG|iata|Niagara Falls|43.1073|-78.9462
IAH|iata|Houston George Bush Intercontinental Ap|29.9844|-95.3414
IAM|iata|In Amenas|28.0514|9.6428
IAN|iata|Kiana|66.976|-160.4365
IAO|iata|Siargao|9.8591|126.014
IAR|iata|Yaroslavl|57.56|40.1567
IAS|iata|Iasi|47.1788|27.62
IBA|iata|Ibadan|7.3608|3.9781
IBE|iata|Ibague|4.4214|-75.1325
IBL|iata|Indigo Bay Lodge|-21.7058|35.4514
IBR|iata|Ibaraki|36.1817|140.4147
IBZ|iata|Ibiza|38.8729|1.3731
ICA|iata|ICABARU|4.3333|-61.7333
ICI|iata|Cicia Island|-17.7433|-179.3422
ICK|iata|NIEUW NICKERIE/MAJ. FERNANDES|5.9628|-57.0333
ICN|iata|Seoul Incheon International Airport|37.4625|126.4392
ICR|iata|NICARO|20.6833|-75.5333
ICT|iata|Wichita Mid-Continent Apt|37.6499|-97.4331
IDA|iata|Idaho Falls|43.5145|-112.0702
IDB|iata|IDRE|61.8697|12.6894
IDO|iata|CRISTALANDIA/STA ISABEL DO MOR|-11.5731|-50.6678
IDR|iata|Indore|22.7228|75.8064
IEG|iata|ZIELONA GORA/BABIMOST|52.1385|15.7986
IEJ|iata|IEJIMA|26.7226|127.7866
IEV|iata|Kiev Zhuliany Intl Apt|50.4017|30.4517
IFJ|iata|Isafjordur|66.0581|-23.1353
IFL|iata|INNISFAIL|-17.5611|146.0106
IFN|iata|Esfahan|32.7508|51.8628
IFO|iata|Ivano-Frankivsk|48.885|24.6867
IFP|iata|Bullhead City|35.1611|-114.5595
IGA|iata|Inagua|20.975|-73.6669
IGD|iata|Igdir|39.9744|43.88
IGG|iata|Igiugig|59.324|-155.9018
IGH|iata|INGHAM|-18.6656|146.1475
IGL|iata|IZMIR/CIGLI|38.5119|27.0108
IGM|iata|Kingman|35.2594|-113.9381
IGN|iata|ILIGAN|8.15|124.2083
IGQ|iata|LANSING MUNI CHICAGO|41.5349|-87.5295
IGR|iata|Iguazu|-25.7372|-54.4733
IGS|iata|INGOLSTADT MANCHING|48.7157|11.534
IGU|iata|Foz do Iguacu|-25.6003|-54.485
IHR|iata|Iran Shahr|27.236|60.7196
IIA|iata|INISHMAAN|53.0919|-9.57
IIL|iata|Ilam|33.5867|46.4047
IIS|iata|Nissan Island|-4.4997|154.2261
IJK|iata|Izhevsk|56.8333|53.4567
IJX|iata|JACKSONVILLE MUNI|39.7744|-90.2386
IKA|iata|Tehran Imam Khomeini International Apt|35.4161|51.1522
IKE|iata|Ikerasak|70.4956|-51.3031
IKI|iata|Iki|33.7491|129.7858
IKK|iata|KANKAKEE GREATER KANKAKEE|41.0714|-87.8464
IKO|iata|Nikolski|52.9416|-168.849
IKS|iata|Tiksi|71.695|128.9
IKT|iata|Irkutsk|52.2667|104.395
IKV|iata|ANKENY REGL|41.6913|-93.5663
ILA|iata|ILOPANGO INTL|13.697|-89.1166
ILB|iata|PEREIRA BARRETO/ILHA SOLTEIRA|-20.4228|-51.3311
ILD|iata|Lleida|41.7278|0.5358
ILF|iata|ILFORD|56.0614|-95.6139
ILG|iata|Wilmington Greater Wilmington Apt|39.6787|-75.6065
ILI|iata|Iliamna|59.7544|-154.911
ILM|iata|Wilmington|34.2706|-77.9025
ILN|iata|WILMINGTON AIRBORNE PARK|39.4279|-83.7921
ILO|iata|Ilo-Ilo|10.73|122.5449
ILP|iata|Ile Des Pins|-22.5889|167.4558
ILQ|iata|ILO|-17.6908|-71.3408
ILR|iata|Ilorin|8.44|4.4939
ILY|iata|Islay|55.6819|-6.2567
ILZ|iata|ZILINA|49.2333|18.6136
IMF|iata|Imphal|24.7636|93.9031
IMK|iata|Simikot|29.9711|81.8189
IML|iata|IMPERIAL MUNI|40.5105|-101.6201
IMO|iata|OWERRI|5.4247|7.2094
IMP|iata|Imperatriz|-5.5303|-47.4578
IMT|iata|Iron Mountain|45.8184|-88.1145
INB|iata|Independence|16.517|-88.433
INC|iata|Yinchuan|38.4819|106.0092
IND|iata|Indianapolis|39.7173|-86.2944
INE|iata|AGADIR/INEZGANE|30.3833|-9.55
INF|iata|IN GUEZZAM|19.5689|5.7489
INH|iata|Inhambane|-23.8667|35.4167
INI|iata|Nis|43.3373|21.8537
INK|iata|WINKLER CO|31.7797|-103.2014
INL|iata|International Falls|48.5662|-93.4031
INN|iata|Innsbruck|47.2603|11.3439
INT|iata|Winston-Salem|36.1336|-80.2219
INU|iata|Nauru Island|-0.5467|166.9167
INV|iata|Inverness|57.5425|-4.0475
INW|iata|WINSLOW|35.0218|-110.7225
INZ|iata|In Salah|27.2536|2.51
IOA|iata|Ioannina|39.6983|20.8225
IOM|iata|Isle Of Man|54.0833|-4.6239
ION|iata|Impfondo|1.5894|18.0467
IOQ|iata|Isotoq|65.53|-38.98
IOS|iata|Ilheus|-14.815|-39.0333
IOT|iata|Illorsuit|71.2417|-53.5667
IPA|iata|Ipota|-18.8783|169.3081
IPC|iata|Easter Island|-27.1647|-109.4219
IPG|iata|SANTO ANTONIO DO ICA|-2.9333|-69.6942
IPH|iata|Ipoh|4.5692|101.0931
IPI|iata|Ipiales|0.8619|-77.6717
IPJ|iata|LINCOLTON CO REGIONAL|35.4833|-81.1613
IPL|iata|Imperial County Apt|32.8342|-115.5787
IPN|iata|Ipatinga|-19.4706|-42.4878
IPT|iata|Williamsport|41.2418|-76.9211
IPU|iata|IPIAU|-14.1333|-39.7333
IQA|iata|AL ASAD AB|33.7856|42.4412
IQM|iata|Qiemo|38.1494|85.5328
IQN|iata|Qingyang|35.7997|107.6028
IQQ|iata|Iquique|-20.5353|-70.1814
IQT|iata|Iquitos|-3.7847|-73.3088
IRA|iata|Kirakira|-10.449|161.897
IRC|iata|Circle|65.8279|-144.0762
IRD|iata|ISHURDI|24.1526|89.0494
IRE|iata|IRECE|-11.3394|-41.8522
IRG|iata|Lockhart River|-12.7883|143.3047
IRI|iata|Iringa|-7.6686|35.7521
IRJ|iata|La Rioja|-29.3892|-66.8025
IRK|iata|Kirksville|40.093|-92.544
IRM|iata|Igrim|63.2|64.4333
IRN|iata|NOSHAHR|36.6633|51.4647
IRO|iata|BIRAO|10.2333|22.7167
IRZ|iata|Santa Isabel Rio Negro|-0.3803|-64.996
ISA|iata|Mount Isa|-20.6633|139.4883
ISB|iata|Islamabad|33.6172|73.1
ISC|iata|Isles of Scilly St Mary's Apt|49.9133|-6.2917
ISE|iata|Isparta|37.865|30.3819
ISG|iata|Ishigaki|24.3434|124.185
ISI|iata|ISISFORD|-24.2583|144.425
ISK|iata|Nasik|19.9637|73.8076
ISM|iata|KISSIMMEE GATEWAY A/P ORLANDO|28.2898|-81.437
ISN|iata|Williston|48.1783|-103.6417
ISO|iata|KINGSTON RGNL JETPORT|35.3314|-77.6088
ISP|iata|Long Island MacArthur|40.7953|-73.1002
IST|iata|Istanbul Ataturk Airport|40.9761|28.8139
ISU|iata|Sulaymaniyah|35.5609|45.3147
ITA|iata|ITACOATIARA|-3.1261|-58.4811
ITB|iata|Itaituba|-4.2419|-56.0003
ITH|iata|Ithaca|42.4911|-76.4586
ITK|iata|Itokama|-9.2|148.25
ITM|iata|Osaka Itami Airport|34.7844|135.4391
ITN|iata|ITABUNA|-14.8097|-39.2914
ITO|iata|Hilo|19.7203|-155.0485
ITR|iata|ITUMBIARA/HIDROELECTRICA|-18.4444|-49.2136
IUE|iata|Niue|-19.08|-169.925
IUI|iata|Innarsuit|73.1997|-56.0472
IVC|iata|Invercargill|-46.415|168.32
IVL|iata|Ivalo|68.6108|27.4139
IVR|iata|INVERELL|-29.8894|151.1469
IWA|iata|Ivanovo|56.9394|40.9408
IWD|iata|Ironwood|46.5275|-90.1314
IWJ|iata|Iwami|34.6762|131.7906
IWK|iata|Iwakuni|34.145|132.2442
IWO|iata|IWOJIMA|24.7911|141.3211
IXA|iata|Agartala|23.877|91.24
IXB|iata|Bagdogra|26.6833|88.3333
IXC|iata|Chandigarh|30.6667|76.7833
IXD|iata|Allahabad|25.44|81.7367
IXE|iata|Mangalore|12.9619|74.89
IXG|iata|Belgaum|15.8586|74.6177
IXH|iata|KAILASHAHAR|24.3078|92.0094
IXI|iata|NORTH LAKHIMPUR/LILABARI|27.2906|94.0969
IXJ|iata|Jammu|32.6891|74.8374
IXK|iata|KESHOD/JUNAGADH|21.3144|70.2694
IXL|iata|Leh|34.1359|77.5465
IXM|iata|Madurai|9.8336|78.0894
IXN|iata|KHOWAI|24.0617|91.6075
IXP|iata|Pathankot|32.2338|75.6346
IXQ|iata|KAMALPUR|24.1317|91.8142
IXR|iata|Ranchi|23.3143|85.3211
IXS|iata|Silchar|24.9117|92.98
IXT|iata|PASIGHAT|28.1|95.3833
IXU|iata|Aurangabad|19.8636|75.3986
IXW|iata|JAMSHEDPUR|22.8167|86.1667
IXY|iata|KANDLA/GANDHIDHAM|23.1117|70.1014
IXZ|iata|Port Blair|11.6467|92.735
IYK|iata|Inyokern|35.6588|-117.8295
IZA|iata|Juiz De Fora|-21.5131|-43.1731
IZO|iata|Izumo|35.4137|132.8899
JAA|iata|JALALABAD|34.3972|70.495
JAB|iata|JABIRU|-12.6583|132.8933
JAC|iata|Jackson|43.6073|-110.7378
JAD|iata|PERTH/JANDAKOT|-32.0992|115.8792
JAF|iata|KANKESANTURAI/JAFFNA|9.7919|80.075
JAG|iata|JACOBABAD|28.2842|68.4497
JAI|iata|Jaipur|26.8239|75.8033
JAL|iata|Jalapa|19.4751|-96.7975
JAN|iata|Jackson-Evers International Airport|32.3111|-90.0759
JAQ|iata|Jacquinot Bay|-5.6525|151.5069
JAU|iata|Jauja|-11.7833|-75.4833
JAV|iata|Ilulissat|69.2432|-51.0571
JAX|iata|Jacksonville International Apt|30.4941|-81.6879
JBQ|iata|Higuero|18.5725|-69.9856
JBR|iata|Jonesboro|35.8317|-90.6464
JCA|iata|Cannes Palm Beach Heliport|43.538|7.039
JCB|iata|Joacaba|-27.1727|-51.5516
JCH|iata|Qasigiannguit|68.8172|-51.1747
JCK|iata|Julia Creek|-20.6703|141.7208
JCM|iata|JACOBINA|-10.1633|-40.5525
JCR|iata|JACAREACANGA|-6.2353|-57.7758
JCT|iata|JUNCTION KIMBLE CO|30.5114|-99.7636
JCU|iata|Ceuta|35.8992|-5.3383
JDF|iata|Juiz De Fora|-21.7925|-43.385
JDH|iata|Jodhpur|26.2667|73.05
JDN|iata|JORDAN|47.3287|-106.9527
JDO|iata|Juazeiro Do Norte|-7.2181|-39.2714
JDR|iata|Sao Joao Del Rei|-21.0863|-44.2263
JDZ|iata|Jingdezhen|29.3386|117.1758
JED|iata|Jeddah|21.6811|39.1555
JEG|iata|Aasiaat|68.7218|-52.7847
JEJ|iata|Jeh|7.583|168.917
JEQ|iata|JEQUIE|-13.8767|-40.0714
JER|iata|Jersey|49.2079|-2.1955
JFK|iata|New York J F Kennedy International Apt|40.6397|-73.7789
JFR|iata|Paamiut|61.9922|-49.6625
JGA|iata|Jamnagar|22.4667|70.1667
JGC|iata|Grand Canyon H/P|35.967|-112.133
JGD|iata|Jiagedaqi|50.375|124.117
JGN|iata|Jiayuguan|39.8569|98.3414
JGO|iata|Qeqertarsuaq|69.2511|-53.5381
JGS|iata|Ji'an|26.899|114.737
JHB|iata|Johor Bahru|1.6389|103.6692
JHG|iata|Jinghong|21.975|100.76
JHM|iata|Kapalua|20.9636|-156.673
JHS|iata|Sisimiut|66.9513|-53.7293
JHW|iata|Jamestown|42.1533|-79.2581
JIA|iata|Juina Airport|-11.5|-58.8833
JIB|iata|Djibouti|11.5473|43.1593
JIC|iata|Jinchang|31.5|102.5
JIJ|iata|Jijiga|9.333|42.717
JIK|iata|Ikaria Island|37.6836|26.3478
JIM|iata|Jimma|7.671|37.8258
JIN|iata|JINJA|2.8|32.2667
JIQ|iata|Qianjiang|29.5252|108.7552
JIU|iata|Jiujiang|29.733|115.983
JJA|iata|Jajao|-8.15|159.3
JJI|iata|JUANJUI|-7.1667|-76.7283
JJM|iata|Meru-Kiina|0.0831|37.6497
JJN|iata|Quanzhou|24.7964|118.5897
JJU|iata|Qaqortoq|60.7158|-46.0294
JKG|iata|Jonkoping|57.7583|14.0692
JKH|iata|Chios|38.3408|26.1389
JKL|iata|Kalymnos Island|36.96|26.96
JKR|iata|Janakpur|26.7107|85.9245
JLN|iata|Joplin|37.1519|-94.4983
JLR|iata|Jabalpur|23.1833|80.0617
JLS|iata|JALES|-20.2589|-50.5486
JMK|iata|Mykonos|37.4373|25.3473
JMO|iata|Jomsom|28.7822|83.7225
JMS|iata|Jamestown|46.9297|-98.6782
JMU|iata|Jiamusi|46.84|130.4617
JNA|iata|JANUARIA|-15.4742|-44.3858
JNB|iata|Johannesburg O.R. Tambo International|-26.1337|28.2423
JNG|iata|Jining|35.2928|116.3464
JNN|iata|Nanortalik|60.14|-45.2317
JNS|iata|Narsaq|60.9167|-46.0586
JNU|iata|Juneau|58.355|-134.5763
JNX|iata|Naxos Is|37.08|25.368
JNZ|iata|Jinzhou|41.1014|121.0617
JOE|iata|Joensuu|62.6589|29.6244
JOG|iata|Yogyakarta|-7.7833|110.4333
JOI|iata|Joinville|-26.2231|-48.7975
JOK|iata|Yoshkar-Ola|56.7006|47.9047
JOL|iata|Jolo|6.0542|121.0083
JOM|iata|NJOMBE|-9.35|34.8
JOS|iata|Jos|9.6397|8.8692
JOT|iata|JOLIET REGIONAL|41.5178|-88.1756
JPA|iata|Joao Pessoa|-7.1189|-34.9508
JPR|iata|Ji-Parana|-10.8703|-61.8461
JQA|iata|Qaarsut|70.7342|-52.6962
JQE|iata|Jaque|7.5178|-78.1572
JQF|iata|CONCORD REGIONAL|35.3878|-80.7091
JRB|iata|New York|40.7012|-74.009
JRF|iata|KAPOLEI/KALAELOA/JOHN ROGERS|21.3074|-158.0703
JRH|iata|Jorhat|26.7315|94.1755
JRO|iata|Kilimanjaro|-3.4294|37.0745
JRS|iata|JERUSALEM|31.8647|35.2192
JSA|iata|Jaisalmer|26.8887|70.865
JSH|iata|Siteia|35.2222|26.1028
JSI|iata|Skiathos|39.1783|23.5042
JSR|iata|Jessore|23.1838|89.1609
JST|iata|Johnstown|40.3161|-78.8339
JSU|iata|Maniitsoq|65.4125|-52.9394
JSY|iata|Syros Island|37.4236|24.95
JTC|iata|Bauru|-22.1577|-49.0683
JTI|iata|JATAI|-17.8294|-51.7747
JTR|iata|Thira|36.3992|25.4792
JTY|iata|Astypalaia Island|36.5799|26.3758
JUA|iata|Juara Airport|-11.3333|-57.4666
JUB|iata|Juba|4.872|31.6011
JUI|iata|Juist|53.6811|7.0564
JUJ|iata|Jujuy|-24.3928|-65.0978
JUK|iata|Ukkusissat|71.0553|-51.8833
JUL|iata|Juliaca|-15.4669|-70.1578
JUM|iata|Jumla|29.2742|82.1933
JUU|iata|Nuugaatsiaq|71.55|-53.22
JUV|iata|Upernavik|72.7902|-56.1306
JUZ|iata|Quzhou|28.9658|118.8994
JVA|iata|Ankavandra|-18.8|45.283
JVR|iata|JEVER|53.5337|7.8923
JWA|iata|JWANENG|-24.6|24.6667
JWN|iata|ZANJAN 2|36.7747|48.3592
JXA|iata|Jixi|45.658|132.4615
JXN|iata|JACKSON/REYNOLDS FLD|42.2598|-84.4594
JYR|iata|Jiroft|27.75|58.0
JYV|iata|JYVASKYLA|62.4008|25.6728
JZH|iata|Jiuzhaigou|32.8369|103.6819
KAA|iata|Kasama|-10.2164|31.1395
KAB|iata|KARIBA|-16.5192|28.8856
KAC|iata|Kamishly|37.0306|41.2052
KAD|iata|Kaduna|10.6958|7.3203
KAE|iata|Kake|56.9614|-133.9103
KAJ|iata|Kajaani|64.2842|27.6875
KAL|iata|Kaltag|64.319|-158.7413
KAN|iata|Kano|12.048|8.5237
KAO|iata|Kuusamo|65.9903|29.2319
KAT|iata|Kaitaia|-35.07|173.2853
KAU|iata|KAUHAVA|63.1242|23.0514
KAW|iata|Kawthaung|10.0518|98.5463
KAX|iata|Kalbarri|-27.69|114.2617
KAZ|iata|Kau|1.1853|127.8961
KBC|iata|Birch Creek|66.274|-145.824
KBL|iata|Kabul|34.5658|69.2125
KBP|iata|Kiev Borispol Intl Apt|50.345|30.8947
KBR|iata|Kota Bharu|6.1661|102.2925
KBT|iata|XXX|8.9|170.85
KBU|iata|Kotabaru|-3.3333|116.3333
KBV|iata|Krabi|8.0989|98.9872
KCA|iata|Kuqa|41.7181|82.9869
KCC|iata|Coffman Cove|56.0148|-132.8339
KCF|iata|Kadanwari|27.1667|69.3167
KCG|iata|Chignik Fisheries Apt|56.3178|-158.5909
KCH|iata|Kuching|1.4847|110.3378
KCL|iata|Chignik Lagoon Apt|56.3112|-158.5359
KCM|iata|Kahramanmaras|37.5397|36.9536
KCO|iata|K�sek�y|40.735|30.0833
KCQ|iata|Chignik Lake Apt|56.3115|-158.3732
KCT|iata|Koggala|5.9939|80.3206
KCU|iata|MASINDI|1.75|31.75
KCZ|iata|Kochi|33.5444|133.6713
KDC|iata|KANDI|11.15|2.95
KDD|iata|KHUZDAR|27.7926|66.643
KDH|iata|Kandahar|31.5136|65.8611
KDI|iata|Kendari|-4.0842|122.4131
KDL|iata|Kardla|58.9908|22.8308
KDM|iata|Kaadedhdhoo|0.4883|72.9961
KDO|iata|Kadhdhoo|1.8583|73.5197
KDR|iata|Kandrian|-6.183|149.533
KDU|iata|Skardu|35.35|75.5333
KDV|iata|Kadavu Island|-19.0581|178.1569
KDZ|iata|Katugastota|7.2|80.4333
KEB|iata|Nanwalek|59.3521|-151.9252
KED|iata|KAEDI|16.15|-13.5167
KEF|iata|Reykjavik Keflavik International Apt|63.985|-22.6056
KEH|iata|Kenmore Air Harbor|47.7548|-122.2593
KEJ|iata|Kemerovo|55.27|86.1083
KEK|iata|Ekwok|59.3568|-157.4711
KEL|iata|KIEL-HOLTENAU|54.3794|10.1451
KEM|iata|Kemi/Tornio|65.7792|24.5847
KEP|iata|Nepalganj|28.1017|81.6662
KER|iata|Kerman|30.2744|56.9511
KET|iata|Kengtung|21.3034|99.6323
KEV|iata|HALLI|61.8564|24.7892
KEW|iata|Keewaywin|52.9922|-92.8389
KFA|iata|KIFFA|16.5833|-11.4
KFP|iata|False Pass|54.8474|-163.4103
KFS|iata|Kastamonu|41.3056|33.7911
KGA|iata|KANANGA|-5.9|22.4692
KGC|iata|Kingscote|-35.7158|137.5214
KGD|iata|Kaliningrad|54.89|20.595
KGE|iata|Kagau|-7.333|157.583
KGF|iata|Karaganda|49.6708|73.3344
KGG|iata|KEDOUGOU|12.5667|-12.2167
KGI|iata|Kalgoorlie-Boulder|-30.79|121.4617
KGJ|iata|KARONGA|-9.9547|33.8958
KGK|iata|Koliganek|59.7266|-157.2595
KGL|iata|Kigali|-1.9676|30.1335
KGP|iata|KOGALYM|62.19|74.535
KGQ|iata|Kangersuatsiaq|72.38|-55.5453
KGS|iata|Kos|36.7947|27.0911
KGT|iata|Kangding|30.05|102.033
KGW|iata|Kagi|-9.1|147.65
KGX|iata|Grayling|62.8946|-160.0649
KGY|iata|KINGAROY|-26.58|151.8417
KHC|iata|KERCH INTL|45.3731|36.4044
KHD|iata|Khorramabad|33.4386|48.2808
KHG|iata|Kashi|39.5433|76.0217
KHH|iata|Kaohsiung|22.5769|120.3503
KHI|iata|Karachi|24.9014|67.15
KHJ|iata|KAUHAJOKI|62.4633|22.3911
KHK|iata|KHARK ISLAND|29.2603|50.3239
KHM|iata|Khamti|25.9883|95.6744
KHN|iata|Nanchang|28.865|115.9
KHQ|iata|Kullorsuaq|74.5794|-57.2353
KHR|iata|Kharkhorin|47.2467|102.8261
KHS|iata|Khasab|26.171|56.2406
KHV|iata|Khabarovsk|48.5267|135.1867
KHY|iata|Khoy|38.4275|44.9736
KHZ|iata|Kauehi|-15.7667|-145.1167
KIA|iata|KIETA|-6.3039|155.7228
KID|iata|KRISTIANSTAD/EVEROD|55.9206|14.0853
KIF|iata|Kingfisher Lake|53.0125|-89.8553
KIH|iata|Kish Island|26.5275|53.9792
KIJ|iata|Niigata|37.9557|139.1117
KIK|iata|KIRKUK|35.4695|44.3489
KIM|iata|Kimberley|-28.8017|24.7636
KIN|iata|Kingston Norman Manley Intl Apt|17.9357|-76.7875
KIO|iata|XXX|5.65|169.2
KIR|iata|Kerry|52.1809|-9.5238
KIS|iata|Kisumu|-0.0853|34.73
KIT|iata|Kythira|36.2917|23.025
KIV|iata|Chisinau|46.9283|28.9333
KIW|iata|SOUTHDOWNS KITWE|-12.9|28.15
KIX|iata|Osaka Kansai International Airport|34.4273|135.2441
KJA|iata|Krasnoyarsk|56.1717|92.4933
KJI|iata|Burqin|47.7|86.87
KJK|iata|KORTRIJK/WEVELGEM|50.8172|3.2047
KKA|iata|Koyuk|64.9395|-161.1543
KKB|iata|Kitoi Bay|58.1909|-152.3705
KKC|iata|Khon Kaen|16.4644|102.7822
KKD|iata|Kokoda|-8.883|147.717
KKE|iata|Kerikeri|-35.2628|173.9119
KKH|iata|Kongiganak|59.9608|-162.8812
KKI|iata|Akiachak|60.9079|-161.4351
KKJ|iata|Kita Kyushu|33.8456|131.035
KKM|iata|LOP BURI/KHOK KATHIAM|14.8746|100.6634
KKN|iata|Kirkenes|69.7251|29.8877
KKQ|iata|Krasnoselkup|65.7195|82.4699
KKR|iata|Kaukura|-15.6667|-146.8833
KKU|iata|Ekuk|58.8112|-158.5588
KKW|iata|KIKWIT|-5.0333|18.7833
KKX|iata|KIKAI|28.3213|129.9281
KLC|iata|KAOLACK|14.15|-16.05
KLD|iata|TVER/MIGALOVO|56.825|35.7583
KLG|iata|Kalskag|61.5363|-160.3413
KLH|iata|KOLHAPUR|16.6653|74.2914
KLL|iata|Levelock|59.1281|-156.8586
KLM|iata|Kalaleh|37.3833|55.452
KLN|iata|Larsen Bay|57.53|-154.0
KLO|iata|Kalibo|11.6811|122.3758
KLR|iata|Kalmar|56.6856|16.2875
KLU|iata|Klagenfurt|46.6428|14.3372
KLV|iata|Karlovy Vary|50.2031|12.915
KLW|iata|Klawock|55.5792|-133.076
KLX|iata|Kalamata|37.0684|22.0253
KLZ|iata|KLEINSEE|-29.683|17.0931
KMA|iata|Kerema|-7.9636|145.7714
KMC|iata|KING KHALED MIL CITY|27.9009|45.5282
KME|iata|Cyangugu|-2.4531|28.9096
KMG|iata|Kunming|25.0|102.75
KMI|iata|Miyazaki|31.8771|131.4484
KMJ|iata|Kumamoto|32.8373|130.8551
KMN|iata|KAMINA|-8.6267|25.2481
KMO|iata|Manokotak|58.9902|-159.0499
KMP|iata|KEETMANSHOOP|-26.5389|18.1117
KMQ|iata|Komatsu|36.3936|136.4079
